1.5511997973722818e-9, 1.4357463819077843e-15
1.6551862726619604e-9, 7.391939101017957e-16
1.7233109056135152e-9, 5.205215609880102e-16
1.8648141638625685e-9, 3.4320936610422454e-16
2.1046788687453378e-9, 2.458351063384009e-16
2.425913446254835e-9, 2.0684623804934827e-16
2.8257540086783788e-9, 2.1229296431128e-16
3.2914965411849813e-9, 2.223635280072842e-16
3.834003047455569e-9, 2.5810677833732537e-16
4.465925813370763e-9, 3.0356189220854193e-16
5.174706950728751e-9, 3.5937766788257033e-16
6.0593997657220795e-9, 4.1989715660799957e-16
7.058113802290789e-9, 4.948083220724244e-16
8.135385132830812e-9, 6.257581912856173e-16
9.377079077133079e-9, 7.882857043699315e-16
1.0751578856733111e-8, 9.978753826386835e-16
1.2392579269143606e-8, 1.2647300998854952e-15
1.4209093487910504e-8, 1.6025575071386972e-15
1.6377810155885107e-8, 2.0321077112840658e-15
1.9177839434489143e-8, 2.5814693591451326e-15
2.2490355602357613e-8, 3.645967713206683e-15
2.4948211706993503e-8, 4.377605682617243e-15
2.8455046001084428e-8, 5.627407870795896e-15
3.262600948931789e-8, 7.288600399696323e-15
3.7447737451743745e-8, 9.734370173302019e-15
4.2568751123702444e-8, 1.2501717960549346e-14
4.917880329968799e-8, 1.6293986538550857e-14
5.579728057472719e-8, 2.190519197045483e-14
6.364040052795478e-8, 2.967193559502853e-14
7.220511777212843e-8, 4.0212053050478404e-14
8.235459807099881e-8, 5.4284291680524366e-14
9.343786970952081e-8, 7.329897160484191e-14
1.0601272667649505e-7, 9.89741059890256e-14
1.209143585002707e-7, 1.338055665837303e-13
1.3718699793566437e-7, 1.8204426055091818e-13
1.5647062734824134e-7, 2.4527241055791775e-13
1.7752842505439318e-7, 3.3410301660731907e-13
1.9931197240099433e-7, 4.70318500150991e-13
2.2613535303391815e-7, 6.635226085528085e-13
2.5388319210839606e-7, 9.258900122427145e-13
2.8653932381839884e-7, 1.3027452836245914e-12
3.233959027080856e-7, 1.8347746451158714e-12
3.63078054770101e-7, 2.6400635059830963e-12
4.0336285012039075e-7, 3.8490894582576295e-12
4.481173861093493e-7, 5.5506219217315646e-12
5.031034329587903e-7, 8.181732322885898e-12
5.589245396616074e-7, 1.1824448835033195e-11
6.308171026610093e-7, 1.8566043939632008e-11
7.071574931229088e-7, 3.6721335210564814e-11
7.504153160615071e-7, 6.108903984363682e-11
7.826724523575469e-7, 9.44658578155507e-11
