6.563751326186421e-17, 4.471672204461506e-11
9.511102101715991e-17, 5.64515841510395e-11
1.4234988868470818e-16, 6.95443595929316e-11
2.1305092293029716e-16, 8.379064088176102e-11
3.188670969879562e-16, 8.824494909304456e-11
4.772390757245936e-16, 8.849924032138367e-11
7.142697931203169e-16, 8.524985070283484e-11
1.0690267484688517e-15, 8.013557952365363e-11
1.5999811275084688e-15, 7.38259996318253e-11
2.394645047048465e-15, 6.752569702482484e-11
3.529668055848808e-15, 6.032857233765796e-11
5.315126205635464e-15, 5.31541125872682e-11
8.142228927134792e-15, 4.647315732114892e-11
1.1847398681088839e-14, 4.231469940423363e-11
1.807154697564659e-14, 3.650994817777615e-11
2.724618702070745e-14, 3.237235910228681e-11
4.127992300434846e-14, 2.915643254047742e-11
6.587584013628919e-14, 2.362009728356864e-11
9.805378648722701e-14, 2.1406853703932766e-11
1.4639602535464954e-13, 1.8821326508289373e-11
2.1750610909810894e-13, 1.647838873916064e-11
3.221432328935046e-13, 1.4540628051579698e-11
4.824791493509673e-13, 1.2684596213642062e-11
7.292061513328393e-13, 1.1013686095779495e-11
1.0967290684617918e-12, 9.661762741982336e-12
1.6334389210255912e-12, 8.476905077464335e-12
2.478338274108322e-12, 7.127564834438892e-12
4.6434330831874845e-12, 5.7311053606525425e-12
6.64247773879319e-12, 5.3174682460735834e-12
9.868980283007563e-12, 4.655533117092027e-12
1.466271708485803e-11, 4.075997749557728e-12
2.183825838407447e-11, 3.5761430850319127e-12
3.2930228040672974e-11, 3.0989300650545527e-12
4.939876164650136e-11, 2.712449967209894e-12
7.357319345700585e-11, 2.379812205437362e-12
1.1090820429085161e-10, 2.061697866233397e-12
1.6724009738536022e-10, 1.8126852847456702e-12
2.478684288949271e-10, 1.5836911439180016e-12
3.691686038907461e-10, 1.389477247322614e-12
5.49829837975916e-10, 1.2190805184720988e-12
8.290964247092577e-10, 1.056402157460589e-12
1.2437307332215512e-9, 9.246539732138141e-13
1.8487047068031057e-9, 8.024281919832772e-13
2.7796102622264753e-9, 7.000421782794794e-13
4.210665247716187e-9, 6.179309004731187e-13
6.24067431119089e-9, 5.398685049566465e-13
9.249373570953361e-9, 4.716676288901718e-13
1.3947265187913714e-8, 4.087266535834646e-13
2.1142635226822075e-8, 3.631858280923725e-13
3.146729511307024e-8, 3.1654074250378113e-13
4.5692090053412004e-8, 2.861884886999869e-13
7.014379296739811e-8, 2.6803886882253975e-13
1.0498216730352305e-7, 2.472900108129579e-13
1.5712374517396558e-7, 2.2814731951566285e-13
2.3516252266078794e-7, 2.1078951794155121e-13
3.519608828249131e-7, 1.9419272895321395e-13
5.267695789161899e-7, 1.7941824524040594e-13
7.884006513575471e-7, 1.6529151452821534e-13
0.0000011799762399717107, 1.529357587062009e-13
0.0000017660359926140265, 1.4211569837302423e-13
0.000002643174516194503, 1.324417013385035e-13
0.000003955962139094911, 1.236039334134919e-13
0.0000059207730515213444, 1.148590719875832e-13
0.000008877705439216516, 9.758921927242578e-14
0.000013309055480132806, 9.021545786293434e-14
0.00001981350231534598, 8.403291388768297e-14
0.000029553518901407817, 7.735921063598258e-14
0.00004304892306645068, 7.317604610882492e-14
0.00006654817387091165, 7.032243026644364e-14
0.0000996007091647751, 6.581897235047962e-14
0.00014906947387270412, 6.160391648666335e-14
0.00022310792992369342, 5.757589619956854e-14
0.0003339191257718038, 5.412182860741018e-14
0.0004997670078080161, 5.102157987687325e-14
0.000747986691436379, 4.796071591841093e-14
0.0011194898459180812, 4.50186605575843e-14
0.0016755077723468914, 4.231792106869597e-14
0.002507683571611682, 3.9722011809313914e-14
0.003753176797576279, 3.7178208817254477e-14
0.0056172701505603755, 3.4847412114231537e-14
0.008407204255539882, 3.2709766466989486e-14
0.012582817186977596, 3.114818780452701e-14
0.01883233516737385, 2.983235217515319e-14
0.02818580629331209, 2.8408142538719514e-14
0.04218487348188424, 2.6974195056421004e-14
0.06313686868361235, 2.550231584777683e-14
0.09449510827343345, 2.407608699165723e-14
0.14142807006083769, 2.2276368156315986e-14
0.21167126390558982, 2.0346011399626624e-14
0.31680220160055006, 1.866331168202191e-14
0.47414860707648626, 1.7543670577005095e-14
0.7096443789113549, 1.687523017809288e-14
1.062104026046944, 1.6232258369971664e-14
1.589620090947033, 1.5591336518633566e-14
2.3791379860853357, 1.501887593209102e-14
3.5607863722092556, 1.4425863823238736e-14
5.329325017156137, 1.3836345049525743e-14
7.976245180040083, 1.3270917199505028e-14
11.937813319192465, 1.274692228600641e-14
17.866976707350016, 1.2190884253690492e-14
26.740982466844688, 1.1592195746957285e-14
40.02244783796709, 1.1007060696926963e-14
59.90042934768064, 1.0496670036495103e-14
89.65122399716674, 9.938195020525929e-15
134.17836986674797, 9.409433651111076e-15
200.8208492576387, 8.947340855825618e-15
300.5627027412106, 8.459118502914018e-15
449.84342319558414, 7.986038372536612e-15
673.2675197113725, 7.53941546813155e-15
1007.659842792066, 7.117770157050447e-15
1508.1350711987593, 6.719705555788078e-15
2257.1817357308655, 6.3621838222736025e-15
3378.2580124387173, 6.032356858749156e-15
5056.140149437698, 5.7941725446679136e-15
7567.377363311919, 5.549401364885008e-15
11325.872793525054, 5.276872912701529e-15
16951.10318629191, 4.9105992072505286e-15
25370.22130396755, 4.589515835337333e-15
37970.86962061574, 4.289426750957691e-15
56829.89211924266, 4.0031954675086196e-15
85055.6405621877, 3.7306928409540564e-15
127300.29429343953, 3.4717412396246916e-15
190526.63433118112, 3.2261188293283503e-15
285155.6517685023, 3.0108415471433228e-15
426784.13976586517, 2.8018556366918046e-15
638755.3633464713, 2.5961458108497943e-15
956006.5058362298, 2.405539023113599e-15
1430827.029636148, 2.2225218869463712e-15
2141477.0466929353, 2.059346245665442e-15
3205086.181995675, 1.897200919716592e-15
4796958.926028828, 1.752858934105834e-15
7179468.392228929, 1.6148452883621069e-15
10745300.760306094, 1.483423617379982e-15
16082177.972175423, 1.364659492094124e-15
24069726.30157974, 1.2517964794441108e-15
36024456.714465514, 1.1416783872205617e-15
53916752.74210386, 1.047256838837536e-15
80695629.89650473, 9.551316994442174e-16
119307967.37325108, 8.584613425028767e-16
180760107.9457482, 7.853886544986092e-16
272196357.1288007, 7.006703701575332e-16
409884999.93829376, 6.271924886144404e-16
611591722.6321822, 5.658803070559649e-16
893252360.5690496, 5.105617935909387e-16
1369014380.727486, 4.491146124466434e-16
2021797137.1071792, 3.9467815377875445e-16
3055690408.8164926, 3.50689414576409e-16
4551063510.485705, 3.1519343692794314e-16
6708193981.776074, 2.8653249704375035e-16
10144782241.813766, 2.4549628699031275e-16
15257794462.479437, 2.2112919518432463e-16
22947785995.813366, 1.9219333422058296e-16
34719018431.06571, 1.704125024269895e-16
51691526684.472916, 1.5082699202641103e-16
77365199014.63304, 1.3289018129750239e-16
115185435246.52408, 1.1761711159387544e-16
173299864479.2161, 1.0316218735233749e-16
257298436866.93304, 8.972321538342993e-17
384151085202.5138, 7.888641439142661e-17
572144344641.1733, 6.921228191538507e-17
864226638867.4656, 5.929441389168767e-17
1294206782026.8008, 5.2496459830614226e-17
1918158424573.0366, 4.586465131064195e-17
2878315979436.6875, 3.957693083957045e-17
4317772863154.6626, 3.464113177919403e-17
6504225551250.906, 2.9607274676949657e-17
9605661127541.684, 2.596816398502627e-17
14382326508608.79, 2.230941370275565e-17
21758950941321.21, 1.9186241999805156e-17
32286296008680.42, 1.662364132533522e-17
48629745509931.66, 1.4178622936877802e-17
73106050360949.4, 1.2272161490410026e-17
108944823812078.12, 1.0554139313244829e-17
162003119101975.03, 9.110491849496923e-18
244009732538724.4, 7.943207875384512e-18
354111425929632.4, 6.63727399235855e-18
557606197040688.7, 5.750489433883287e-18
846880451899403.2, 4.5592858373977415e-18
