1.19E-08,8.00E-08
1.18E-08,7.17E-08
1.18E-08,5.53E-08
1.17E-08,4.22E-08
1.16E-08,3.03E-08
1.15E-08,2.23E-08
1.14E-08,1.65E-08
1.13E-08,1.08E-08
1.13E-08,7.72E-09
1.12E-08,6.07E-09
1.12E-08,4.03E-09
1.12E-08,2.40E-09
1.12E-08,1.31E-09
1.12E-08,5.57E-10
1.12E-08,3.06E-10
1.12E-08,1.78E-10
1.12E-08,1.14E-10
1.12E-08,7.61E-11
1.12E-08,5.93E-11
1.12E-08,4.81E-11
1.12E-08,3.94E-11
1.12E-08,3.07E-11
1.12E-08,2.25E-11
1.12E-08,1.65E-11
1.12E-08,1.28E-11
1.12E-08,9.71E-12
1.13E-08,8.19E-12
1.14E-08,7.12E-12
1.16E-08,6.71E-12
1.17E-08,6.64E-12
1.19E-08,6.51E-12
1.22E-08,6.64E-12
1.24E-08,7.34E-12
1.25E-08,8.53E-12
1.26E-08,1.04E-11
1.26E-08,1.42E-11
1.26E-08,2.05E-11
1.26E-08,2.89E-11
1.26E-08,3.82E-11
1.26E-08,4.85E-11
1.27E-08,5.99E-11
1.26E-08,7.77E-11
1.26E-08,1.14E-10
1.26E-08,1.63E-10
1.26E-08,2.24E-10
1.26E-08,3.28E-10
1.26E-08,5.04E-10
1.26E-08,7.29E-10
1.26E-08,1.00E-09
1.26E-08,1.44E-09
1.26E-08,2.17E-09
1.26E-08,2.84E-09
1.26E-08,3.87E-09
1.26E-08,5.07E-09
1.25E-08,6.32E-09
1.25E-08,7.95E-09
1.25E-08,1.01E-08
1.24E-08,1.42E-08
1.23E-08,1.94E-08
1.22E-08,2.56E-08
1.21E-08,3.25E-08
1.20E-08,4.14E-08
1.20E-08,5.31E-08
1.20E-08,6.75E-08
1.19E-08,7.69E-08
1.19E-08,8.00E-08
