2.453112729282999e-8, 0.0000018370792938449119
2.4362251985974647e-8, 7.957450498415928e-7
2.3951495236786505e-8, 4.62955250877212e-7
2.3385558976960674e-8, 2.59120389479506e-7
2.305243626119991e-8, 1.6848988342493639e-7
2.294245321794703e-8, 1.0189230654745776e-7
2.3015716788589204e-8, 5.8993769943716565e-8
2.315064151238577e-8, 4.124611711539462e-8
2.3236914234192805e-8, 2.3765530623912103e-8
2.3348308884058958e-8, 1.4866791899507167e-8
2.3460237544934172e-8, 8.161661680750225e-9
2.3547664001179813e-8, 4.067557271482123e-9
2.36103108696448e-8, 2.2115378607668895e-9
2.3622860229264916e-8, 1.2141034821606536e-9
2.3622860229264916e-8, 4.820544920649587e-10
2.3622860229264916e-8, 1.9513618554166922e-10
2.36103108696448e-8, 6.832350407950893e-11
2.36103108696448e-8, 2.739120794990126e-11
2.3635416259124478e-8, 1.245260887113108e-11
2.3673124405602934e-8, 5.367920546586756e-12
2.3698296586167806e-8, 3.80788597308886e-12
2.377397383870685e-8, 3.12299398385039e-12
2.388794308027645e-8, 2.6752302540921088e-12
2.3989707658385727e-8, 2.4052172266390735e-12
2.41303421956239e-8, 2.2153839428019095e-12
2.441408942301359e-8, 2.1834742165394656e-12
2.472743854544275e-8, 2.1834742165394656e-12
2.4951824456038718e-8, 2.1940593935818484e-12
2.508476613497521e-8, 2.536633574714402e-12
2.5258649796505293e-8, 3.1079271883397116e-12
2.5366253696577894e-8, 3.663375527673564e-12
2.539322622066743e-8, 4.7566180745744665e-12
2.537973637546387e-8, 9.137773451523892e-12
2.5420227425265502e-8, 1.860313912730862e-11
2.5447257340868764e-8, 2.916857680805236e-11
2.5447257340868764e-8, 4.617903665921766e-11
2.5433738792284176e-8, 7.599359556995026e-11
2.5447257340868764e-8, 1.4458341363099488e-10
2.5433738792284176e-8, 2.633644479091882e-10
2.546078307483641e-8, 4.483234502623282e-10
2.5433738792284176e-8, 8.325903586924969e-10
2.548785611419956e-8, 1.3701354461080554e-9
2.5514957940951514e-8, 2.1796835323172264e-9
2.5528519659162722e-8, 3.951225402263308e-9
2.5555664724402286e-8, 6.047268493173275e-9
2.5596436451805647e-8, 9.527710853380524e-9
2.5732812581041794e-8, 1.575509423024872e-8
2.5828707970373837e-8, 2.694980483751524e-8
2.5952527331751054e-8, 4.699931102502301e-8
2.6132426177692893e-8, 8.43780005384601e-8
2.6132426177692893e-8, 1.1498711842744444e-7
2.6035403160305605e-8, 1.5221844469066377e-7
2.5938740364577047e-8, 1.829275559411701e-7
2.571914233467948e-8, 2.3523143071728282e-7
2.5298947663736874e-8, 3.652781812682045e-7
2.4925320786108404e-8, 5.378345318071399e-7
2.4740581681105094e-8, 7.329403708148757e-7
2.4583324058846055e-8, 0.0000010282304849634026
