3.95E-08,7.0514E-06
3.94E-08,6.31711E-06
3.93E-08,4.9696E-06
3.93E-08,3.71892E-06
3.93E-08,2.75531E-06
3.92E-08,1.96136E-06
3.91E-08,1.52763E-06
3.89E-08,1.2508E-06
3.85E-08,9.74E-07
3.83E-08,7.82E-07
3.80E-08,6.21E-07
3.78E-08,5.19E-07
3.77E-08,4.12E-07
3.77E-08,3.55E-07
3.75E-08,2.76E-07
3.73E-08,2.31E-07
3.74E-08,1.80E-07
3.73E-08,1.31E-07
3.72E-08,1.11E-07
3.72E-08,9.68E-08
3.73E-08,8.08E-08
3.73E-08,6.23E-08
3.74E-08,5.00E-08
3.75E-08,3.90E-08
3.75E-08,2.89E-08
3.75E-08,2.18E-08
3.77E-08,1.77E-08
3.77E-08,1.21E-08
3.77E-08,9.14E-09
3.77E-08,6.77E-09
3.78E-08,5.22E-09
3.78E-08,3.99E-09
3.79E-08,3.27E-09
3.83E-08,2.87E-09
3.88E-08,2.78E-09
3.95E-08,2.78E-09
4.02E-08,2.78E-09
4.07E-08,2.84E-09
4.12E-08,3.27E-09
4.15E-08,3.87E-09
4.15E-08,4.92E-09
4.15E-08,6.71E-09
4.14E-08,8.36E-09
4.14E-08,1.02E-08
4.16E-08,1.27E-08
4.16E-08,1.86E-08
4.16E-08,2.39E-08
4.17E-08,2.95E-08
4.19E-08,4.02E-08
4.20E-08,5.26E-08
4.20E-08,7.03E-08
4.20E-08,9.39E-08
4.21E-08,1.24E-07
4.20E-08,1.53E-07
4.18E-08,1.87E-07
4.19E-08,2.43E-07
4.19E-08,2.94E-07
4.15E-08,3.81E-07
4.13E-08,5.35E-07
4.09E-08,7.51E-07
4.05E-08,9.84E-07
4.03E-08,1.26337E-06
4.01E-08,1.68824E-06
3.99E-08,2.14601E-06
3.99E-08,3.0147E-06
3.99E-08,4.23503E-06
3.97E-08,5.60299E-06
3.97E-08,6.775E-06
3.95E-08,7.0514E-06
